run,policy_labels,annotation,total_reward,pred_acc_agent_0,pred_acc_agent_1
cross,cross-1_4,seed-0,140.0,0.4325000047683716,0.45249998569488525
cross,cross-1_4,seed-1,100.0,0.5024999976158142,0.42499998211860657
cross,cross-1_4,seed-2,160.0,0.492499977350235,0.5049999952316284
cross,cross-1_4,seed-3,160.0,0.45749998092651367,0.5324999690055847
cross,cross-1_4,seed-4,120.0,0.4399999976158142,0.4074999988079071
cross,cross-1_4,mean,136.0,0.4650000035762787,0.4645000100135803
cross,cross-1_3,seed-0,100.0,0.4624999761581421,0.5149999856948853
cross,cross-1_3,seed-1,120.0,0.550000011920929,0.45749998092651367
cross,cross-1_3,seed-2,160.0,0.5475000143051147,0.4650000035762787
cross,cross-1_3,seed-3,160.0,0.6074999570846558,0.5799999833106995
cross,cross-1_3,seed-4,120.0,0.41499999165534973,0.4325000047683716
cross,cross-1_3,mean,132.0,0.5164999961853027,0.4899999797344208
cross,cross-1_0,seed-0,180.0,0.6699999570846558,0.737500011920929
cross,cross-1_0,seed-1,200.0,0.7149999737739563,0.73499995470047
cross,cross-1_0,seed-2,180.0,0.6674999594688416,0.7324999570846558
cross,cross-1_0,seed-3,200.0,0.7199999690055847,0.7524999976158142
cross,cross-1_0,seed-4,180.0,0.6699999570846558,0.699999988079071
cross,cross-1_0,mean,188.0,0.6885000467300415,0.7315000295639038
cross,cross-1_2,seed-0,120.0,0.38999998569488525,0.5024999976158142
cross,cross-1_2,seed-1,140.0,0.47999998927116394,0.4350000023841858
cross,cross-1_2,seed-2,100.0,0.39249998331069946,0.4074999988079071
cross,cross-1_2,seed-3,160.0,0.4724999964237213,0.6624999642372131
cross,cross-1_2,seed-4,40.0,0.4124999940395355,0.3149999976158142
cross,cross-1_2,mean,112.0,0.429500013589859,0.4645000100135803
cross,cross-4_1,seed-0,160.0,0.41499999165534973,0.4699999988079071
cross,cross-4_1,seed-1,140.0,0.44999998807907104,0.41499999165534973
cross,cross-4_1,seed-2,120.0,0.429999977350235,0.429999977350235
cross,cross-4_1,seed-3,140.0,0.5249999761581421,0.41749998927116394
cross,cross-4_1,seed-4,140.0,0.3349999785423279,0.44999998807907104
cross,cross-4_1,mean,140.0,0.4309999942779541,0.4364999830722809
cross,cross-4_3,seed-0,160.0,0.6599999666213989,0.5424999594688416
cross,cross-4_3,seed-1,140.0,0.6049999594688416,0.4274999797344208
cross,cross-4_3,seed-2,120.0,0.6150000095367432,0.39499998092651367
cross,cross-4_3,seed-3,120.0,0.6574999690055847,0.42499998211860657
cross,cross-4_3,seed-4,120.0,0.5999999642372131,0.38499999046325684
cross,cross-4_3,mean,132.0,0.6274999976158142,0.434999942779541
cross,cross-4_0,seed-0,140.0,0.6049999594688416,0.4375
cross,cross-4_0,seed-1,120.0,0.6399999856948853,0.38749998807907104
cross,cross-4_0,seed-2,140.0,0.6574999690055847,0.47749999165534973
cross,cross-4_0,seed-3,180.0,0.6324999928474426,0.5799999833106995
cross,cross-4_0,seed-4,20.0,0.8199999928474426,0.8474999666213989
