run,policy_labels,annotation,total_reward,pred_acc_agent_0,pred_acc_agent_1
cross,cross-1_0,seed-0,200.0,0.675000011920929,0.6725000143051147
cross,cross-1_0,seed-1,200.0,0.6974999904632568,0.6549999713897705
cross,cross-1_0,seed-2,180.0,0.6974999904632568,0.625
cross,cross-1_0,seed-3,200.0,0.6725000143051147,0.6150000095367432
cross,cross-1_0,seed-4,200.0,0.6825000047683716,0.6549999713897705
cross,cross-1_0,mean,196.0,0.684999942779541,0.6445000171661377
cross,cross-1_2,seed-0,200.0,0.6324999928474426,0.675000011920929
cross,cross-1_2,seed-1,200.0,0.625,0.6649999618530273
cross,cross-1_2,seed-2,200.0,0.6299999952316284,0.6800000071525574
cross,cross-1_2,seed-3,200.0,0.637499988079071,0.6800000071525574
cross,cross-1_2,seed-4,200.0,0.6349999904632568,0.6699999570846558
cross,cross-1_2,mean,200.0,0.6319999694824219,0.6739999651908875
cross,cross-0_1,seed-0,200.0,0.5999999642372131,0.6549999713897705
cross,cross-0_1,seed-1,200.0,0.5899999737739563,0.6800000071525574
cross,cross-0_1,seed-2,200.0,0.6024999618530273,0.6574999690055847
cross,cross-0_1,seed-3,200.0,0.6624999642372131,0.6699999570846558
cross,cross-0_1,seed-4,200.0,0.6175000071525574,0.6449999809265137
cross,cross-0_1,mean,200.0,0.6144999861717224,0.6614999771118164
cross,cross-0_2,seed-0,200.0,0.7475000023841858,0.6974999904632568
cross,cross-0_2,seed-1,220.0,0.73499995470047,0.737500011920929
cross,cross-0_2,seed-2,200.0,0.7549999952316284,0.7299999594688416
cross,cross-0_2,seed-3,220.0,0.7824999690055847,0.7074999809265137
cross,cross-0_2,seed-4,200.0,0.7324999570846558,0.6949999928474426
cross,cross-0_2,mean,208.0,0.7505000233650208,0.7134999632835388
cross,cross-2_1,seed-0,180.0,0.6399999856948853,0.6349999904632568
cross,cross-2_1,seed-1,200.0,0.6624999642372131,0.6175000071525574
cross,cross-2_1,seed-2,200.0,0.6274999976158142,0.6449999809265137
cross,cross-2_1,seed-3,180.0,0.612500011920929,0.625
cross,cross-2_1,seed-4,180.0,0.6349999904632568,0.6725000143051147
cross,cross-2_1,mean,188.0,0.6355000138282776,0.6390000581741333
cross,cross-2_0,seed-0,220.0,0.7224999666213989,0.7774999737739563
cross,cross-2_0,seed-1,220.0,0.7074999809265137,0.7724999785423279
cross,cross-2_0,seed-2,200.0,0.6850000023841858,0.7599999904632568
cross,cross-2_0,seed-3,220.0,0.7074999809265137,0.7774999737739563
cross,cross-2_0,seed-4,220.0,0.7024999856948853,0.762499988079071
cross,cross-2_0,mean,216.0,0.7050000429153442,0.7699999809265137
cross,cross-1_1,seed-0,200.0,0.762499988079071,0.7450000047683716
cross,cross-1_1,seed-1,200.0,0.7475000023841858,0.7324999570846558
cross,cross-1_1,seed-2,200.0,0.73499995470047,0.7274999618530273
cross,cross-1_1,seed-3,200.0,0.762499988079071,0.7224999666213989
cross,cross-1_1,seed-4,200.0,0.7199999690055847,0.75
cross,cross-1_1,mean,200.0,0.7455000281333923,0.7354999780654907
cross,cross-0_0,seed-0,200.0,0.8224999904632568,0.8224999904632568
cross,cross-0_0,seed-1,220.0,0.8299999833106995,0.8174999952316284
cross,cross-0_0,seed-2,220.0,0.8374999761581421,0.8374999761581421
cross,cross-0_0,seed-3,220.0,0.8449999690055847,0.8399999737739563
cross,cross-0_0,seed-4,220.0,0.8050000071525574,0.8299999833106995
cross,cross-0_0,mean,216.0,0.828000009059906,0.8295000195503235
cross,cross-2_2,seed-0,220.0,0.824999988079071,0.8474999666213989
cross,cross-2_2,seed-1,220.0,0.8449999690055847,0.8399999737739563
cross,cross-2_2,seed-2,220.0,0.8675000071525574,0.8499999642372131
cross,cross-2_2,seed-3,220.0,0.8349999785423279,0.8449999690055847
cross,cross-2_2,seed-4,220.0,0.8050000071525574,0.8924999833106995
cross,cross-2_2,mean,220.0,0.8354999423027039,0.8550000190734863
